conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username
1,85741E+18;Fri Nov 15 12:55:46 +0000 2024;16;Mulai unggulnya pasangan Pramono Anung-Rano Karno karena bisa mendapatkan suara pemilih yang lebih luas. Bahkan termasuk dari pemilih Partai Golkar yang tak solid mendukung pasangan Ridwan Kamil-Suswono di Pilgub Jakarta. #JakartaMenyala #PramDoelJuara Coblos Nomor 3 https://t.co/h73KJehrdy;1,85741E+18;https://pbs.twimg.com/ext_tw_video_thumb/1857407067512090624/pu/img/S4uOK1FU1q_-BSuO.jpg;;in;Kota Pekalongan, Jawa Tengah;0;3;5;https://x.com/Marbot_Udien/status/1857407141419929617;3827798354;Marbot_Udien
1,8574E+18;Fri Nov 15 12:48:16 +0000 2024;1;@JhoenRf #PramDoelJuara #JakartaMenyala #PrakarUntukJakarta #jakartam3nang .. Sekali pun Jokowi bagi2 bansos Tapi warga Jakarta tetap pada pilihan. Pramono dan Rano.. ‼️️🇮🇩️🇮🇩‼️;1,85741E+18;;JhoenRf;in;Manado..  North Sulawesi..;0;1;1;https://x.com/NHenryp29864/status/1857405255304253842;1,70548E+18;NHenryp29864
1,8574E+18;Fri Nov 15 12:47:06 +0000 2024;3;Hanya berimajinasi claim didukung Abah Anies ama Anak Abah... Kite diketawain Mas Pramono-Bang Doel Sowan ke Rumah Anies Ngobrol soal Jakarta Sambil Ngopi ️ #PramDoelJuara #JakartaMenyala https://t.co/BGvsJbqwib;1,8574E+18;https://pbs.twimg.com/ext_tw_video_thumb/1857404842261815296/pu/img/-zLBrkFKtJ531LGm.jpg;;in;DKI Jakarta, Indonesia;0;0;2;https://x.com/vianicantiq/status/1857404961216512107;1,23594E+18;vianicantiq
1,8574E+18;Fri Nov 15 12:41:57 +0000 2024;1;Anak Abah mana suaranyaa..?? #PramDoelAnisBaswedan #JakartaMenyala #PramdoelMenang https://t.co/KFtyKBmEO8;1,8574E+18;https://pbs.twimg.com/media/GcbSyniaoAAyxhB.jpg;;in;Indonesia;0;0;1;https://x.com/sakitotak3/status/1857403667328176470;1,02889E+18;sakitotak3
1,8574E+18;Fri Nov 15 12:37:57 +0000 2024;0;Perbedaan dilebur oleh Mas Pram-Bang Doel demi Jakarta yang lebih menyala! #JakartaMenyala #PramDoelJuara #pramdoelpancenoye https://t.co/FAqLRThd9Z;1,8574E+18;https://pbs.twimg.com/ext_tw_video_thumb/1857402599785615360/pu/img/jW8ZoRMRP0f5u72U.jpg;;in;Jakarta Selatan, DKI Jakarta;0;0;0;https://x.com/ruhulanakgaul/status/1857402660489670885;1,68006E+18;ruhulanakgaul
1,8574E+18;Fri Nov 15 12:37:54 +0000 2024;1;@nongandah @pramonoanung @aniesbaswedan @basuki_btp @ridwankamil Makin dekat dengan kemenangan #JakartaMenyala ;1,8574E+18;;nongandah;in;Jakarta, Indonesia;0;0;0;https://x.com/Mata_Netizen62/status/1857402644719190197;8,17972E+17;Mata_Netizen62
1,8574E+18;Fri Nov 15 12:36:22 +0000 2024;7;JANGAN PILIH PAK SUSWONO ‼️ GENDERANG PERANG TELAH DITABUH ! -Habib Salim Jindan #SuswonoPenistaNabi #JakartaMenyala https://t.co/0Ud1fsgDRp;1,8574E+18;https://pbs.twimg.com/ext_tw_video_thumb/1857401244673052672/pu/img/vaS8o4sBXY7Qgk3G.jpg;;in;;0;2;4;https://x.com/siapanamina/status/1857402258981572610;1,40265E+18;siapanamina
1,8574E+18;Fri Nov 15 12:19:47 +0000 2024;14;Organisasi Relawan Bravo 5 Deklarasikan dukungan untuk Cagub DKJ Pramono-Rano Karno Ketua Dewan Pembina Bravo 5 Letjen TNI (Purn) Sumardi : dukungan ini merupakan perintah Luhut Pandjaitan selaku pembina Bravo 5 #JakartaMenyala #PrakarUntukJakarta __ Timnasday https://t.co/RlO1LjcYXP;1,8574E+18;https://pbs.twimg.com/ext_tw_video_thumb/1857397959346032640/pu/img/iQfVRxnbQP21VJ7y.jpg;;in;Jateng  Indonesia;1;2;7;https://x.com/Ghurem2/status/1857398088295743557;1,24854E+18;Ghurem2
1,8574E+18;Fri Nov 15 12:18:28 +0000 2024;26;Atas perintah Opung Luhut Panjaitan Bravo 5 siap menangkan Mas Pram dan Bang Doel #JakartaMenyala #PrakarUntukJakarta https://t.co/HesvJHdwNT;1,8574E+18;https://pbs.twimg.com/ext_tw_video_thumb/1857397577391747072/pu/img/M7aJmTrBp3pJZX44.jpg;;in;Jakarta Raya;2;1;14;https://x.com/FirzaHusain/status/1857397755301282045;8,49562E+17;FirzaHusain
1,8574E+18;Fri Nov 15 12:11:19 +0000 2024;9;Satu visi satu misi. Semua berhasrat akan Jakarta yg lebih baik lagi. Anies Baswedan Mas Pram - Bang Doel bersatu majukan Jakarta #JakartaMenyala #PrakarUntukJakarta https://t.co/aBkrlgQUv5;1,8574E+18;https://pbs.twimg.com/media/GcbLxsybsAACTUm.jpg;;in;N/A;0;1;6;https://x.com/tnmuda/status/1857395956410622008;76428045;tnmuda
